,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeWinRate,AwayWinRate,isWin
112,01/12/2018,Stuttgart,Augsburg,0.6666666666666666,1.6666666666666667,H,0.16666666666666666,0.5833333333333334,10.583333333333334,15.833333333333334,2.5833333333333335,5.833333333333333,8.333333333333334,13.75,5.0,5.5,1.5833333333333333,2.0,0.08333333333333333,0.0,0.16666666666666666,0.25,1.0
113,01/12/2018,Werder Bremen,Bayern Munich,1.6666666666666667,1.9166666666666667,A,0.6666666666666666,0.8333333333333334,14.166666666666666,17.25,4.833333333333333,5.75,10.5,7.0,4.75,8.666666666666666,1.8333333333333333,1.4166666666666667,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.5,0.0
114,02/12/2018,Ein Frankfurt,Wolfsburg,2.4166666666666665,1.3333333333333333,A,0.9166666666666666,0.3333333333333333,11.333333333333334,12.75,4.666666666666667,5.0,11.75,10.75,4.583333333333333,5.833333333333333,1.4166666666666667,2.1666666666666665,0.16666666666666666,0.0,0.5833333333333334,0.3333333333333333,0.0
115,02/12/2018,RB Leipzig,M'gladbach,1.8333333333333333,2.5,H,0.8333333333333334,0.8333333333333334,15.833333333333334,14.833333333333334,6.0,5.083333333333333,12.416666666666666,8.833333333333334,5.416666666666667,6.25,2.0,1.0,0.0,0.0,0.5,0.6666666666666666,1.0
116,03/12/2018,Nurnberg,Leverkusen,1.0833333333333333,1.5,D,0.25,0.75,10.416666666666666,13.75,3.4166666666666665,4.416666666666667,10.75,11.25,4.583333333333333,5.25,1.8333333333333333,1.5833333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.0
117,07/12/2018,Werder Bremen,Fortuna Dusseldorf,1.6153846153846154,1.0,H,0.6923076923076923,0.23076923076923078,13.76923076923077,12.923076923076923,4.6923076923076925,5.230769230769231,10.692307692307692,11.461538461538462,4.615384615384615,4.538461538461538,1.9230769230769231,1.9230769230769231,0.15384615384615385,0.0,0.38461538461538464,0.15384615384615385,1.0
118,08/12/2018,Bayern Munich,Nurnberg,1.9230769230769231,1.0769230769230769,H,0.8461538461538461,0.23076923076923078,17.153846153846153,10.461538461538462,5.6923076923076925,3.4615384615384617,7.076923076923077,11.0,8.76923076923077,4.461538461538462,1.4615384615384615,1.9230769230769231,0.07692307692307693,0.15384615384615385,0.5384615384615384,0.15384615384615385,1.0
119,08/12/2018,Freiburg,RB Leipzig,1.2307692307692308,1.8461538461538463,H,0.5384615384615384,0.9230769230769231,12.615384615384615,15.692307692307692,4.538461538461538,6.0,11.461538461538462,12.153846153846153,3.923076923076923,5.384615384615385,1.4615384615384615,2.0,0.07692307692307693,0.0,0.23076923076923078,0.5384615384615384,1.0
120,08/12/2018,Hertha,Ein Frankfurt,1.6153846153846154,2.3076923076923075,H,0.7692307692307693,0.8461538461538461,11.692307692307692,11.461538461538462,4.615384615384615,4.461538461538462,11.76923076923077,11.615384615384615,4.6923076923076925,4.923076923076923,2.230769230769231,1.5384615384615385,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.5384615384615384,1.0
121,08/12/2018,Leverkusen,Augsburg,1.4615384615384615,1.5384615384615385,H,0.7692307692307693,0.5384615384615384,14.23076923076923,15.923076923076923,4.538461538461538,5.6923076923076925,11.153846153846153,13.461538461538462,5.3076923076923075,5.6923076923076925,1.6153846153846154,2.0,0.07692307692307693,0.0,0.3076923076923077,0.23076923076923078,1.0
122,08/12/2018,Schalke 04,Dortmund,1.0769230769230769,2.8461538461538463,A,0.23076923076923078,0.9230769230769231,13.0,12.846153846153847,4.0,5.384615384615385,12.923076923076923,7.615384615384615,5.0,5.461538461538462,2.1538461538461537,1.0769230769230769,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.7692307692307693,0.0
123,08/12/2018,Wolfsburg,Hoffenheim,1.3846153846153846,2.1538461538461537,D,0.38461538461538464,0.46153846153846156,12.538461538461538,16.615384615384617,4.846153846153846,6.6923076923076925,10.615384615384615,13.23076923076923,5.615384615384615,5.461538461538462,2.5384615384615383,1.9230769230769231,0.0,0.0,0.38461538461538464,0.46153846153846156,0.0
124,09/12/2018,Mainz,Hannover,0.9230769230769231,1.1538461538461537,D,0.3076923076923077,0.46153846153846156,13.153846153846153,11.692307692307692,4.3076923076923075,4.3076923076923075,11.538461538461538,11.615384615384615,4.384615384615385,5.153846153846154,1.4615384615384615,2.076923076923077,0.0,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.0
125,09/12/2018,M'gladbach,Stuttgart,2.3076923076923075,0.6923076923076923,H,0.7692307692307693,0.23076923076923078,14.23076923076923,10.76923076923077,5.0,2.6153846153846154,8.846153846153847,8.538461538461538,6.076923076923077,4.846153846153846,1.0769230769230769,1.7692307692307692,0.0,0.07692307692307693,0.6153846153846154,0.23076923076923078,1.0
126,14/12/2018,Nurnberg,Wolfsburg,1.0,1.4285714285714286,A,0.21428571428571427,0.5,10.0,12.357142857142858,3.2857142857142856,4.714285714285714,10.642857142857142,10.5,4.214285714285714,5.642857142857143,1.7857142857142858,2.4285714285714284,0.14285714285714285,0.0,0.14285714285714285,0.35714285714285715,0.0
127,15/12/2018,Augsburg,Schalke 04,1.4285714285714286,1.0714285714285714,D,0.5,0.21428571428571427,15.714285714285714,12.5,5.357142857142857,3.9285714285714284,13.714285714285714,12.857142857142858,5.428571428571429,4.857142857142857,2.0,2.2857142857142856,0.0,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.0
128,15/12/2018,Dortmund,Werder Bremen,2.7857142857142856,1.7142857142857142,H,0.9285714285714286,0.7142857142857143,12.642857142857142,14.357142857142858,5.214285714285714,5.0,7.714285714285714,10.857142857142858,5.142857142857143,4.714285714285714,1.2142857142857142,2.0,0.07142857142857142,0.14285714285714285,0.7857142857142857,0.42857142857142855,1.0
129,15/12/2018,Fortuna Dusseldorf,Freiburg,1.0,1.3571428571428572,H,0.2857142857142857,0.6428571428571429,12.857142857142858,12.571428571428571,5.071428571428571,4.857142857142857,11.928571428571429,11.285714285714286,4.5,3.857142857142857,2.0714285714285716,1.4285714285714286,0.0,0.07142857142857142,0.14285714285714285,0.2857142857142857,1.0
130,15/12/2018,Hannover,Bayern Munich,1.1428571428571428,2.0,A,0.5,0.9285714285714286,11.642857142857142,17.357142857142858,4.214285714285714,5.857142857142857,11.428571428571429,7.214285714285714,4.857142857142857,8.928571428571429,2.142857142857143,1.4285714285714286,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.5714285714285714,0.0
131,15/12/2018,Hoffenheim,M'gladbach,2.142857142857143,2.357142857142857,D,0.5,0.7142857142857143,16.785714285714285,14.857142857142858,6.642857142857143,5.142857142857143,12.928571428571429,8.714285714285714,5.357142857142857,6.142857142857143,1.9285714285714286,1.1428571428571428,0.0,0.0,0.42857142857142855,0.6428571428571429,0.0
132,15/12/2018,Stuttgart,Hertha,0.6428571428571429,1.5714285714285714,H,0.21428571428571427,0.7857142857142857,10.5,11.357142857142858,2.5714285714285716,4.571428571428571,8.785714285714286,12.0,4.785714285714286,4.714285714285714,1.9285714285714286,2.142857142857143,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.42857142857142855,1.0
133,16/12/2018,Ein Frankfurt,Leverkusen,2.142857142857143,1.4285714285714286,H,0.7857142857142857,0.7142857142857143,11.928571428571429,14.714285714285714,4.428571428571429,4.714285714285714,11.785714285714286,11.142857142857142,5.214285714285714,5.214285714285714,1.4285714285714286,1.5714285714285714,0.14285714285714285,0.07142857142857142,0.5,0.35714285714285715,1.0
134,16/12/2018,RB Leipzig,Mainz,1.7142857142857142,0.9285714285714286,H,0.8571428571428571,0.2857142857142857,15.642857142857142,14.214285714285714,5.857142857142857,4.357142857142857,12.428571428571429,11.571428571428571,5.857142857142857,4.714285714285714,2.0,1.6428571428571428,0.0,0.0,0.5,0.35714285714285715,1.0
135,18/12/2018,Fortuna Dusseldorf,Dortmund,1.0666666666666667,2.7333333333333334,H,0.26666666666666666,1.0,13.333333333333334,12.866666666666667,5.266666666666667,5.466666666666667,12.0,7.933333333333334,4.466666666666667,5.066666666666666,2.066666666666667,1.2,0.0,0.06666666666666667,0.2,0.8,1.0
136,18/12/2018,Hertha,Augsburg,1.5333333333333334,1.4,D,0.8,0.5333333333333333,11.6,15.8,4.466666666666667,5.6,12.066666666666666,13.933333333333334,4.733333333333333,5.466666666666667,2.2,2.0,0.06666666666666667,0.0,0.4,0.2,0.0
137,18/12/2018,M'gladbach,Nurnberg,2.2,0.9333333333333333,H,0.6666666666666666,0.2,14.2,10.066666666666666,4.866666666666666,3.066666666666667,8.8,10.8,5.866666666666666,4.333333333333333,1.2,1.8,0.0,0.13333333333333333,0.6,0.13333333333333333,1.0
138,18/12/2018,Wolfsburg,Stuttgart,1.4666666666666666,0.7333333333333333,H,0.4666666666666667,0.2,12.2,10.4,4.666666666666667,2.6666666666666665,10.666666666666666,8.933333333333334,5.466666666666667,4.8,2.3333333333333335,1.8666666666666667,0.0,0.13333333333333333,0.4,0.26666666666666666,1.0
139,19/12/2018,Bayern Munich,RB Leipzig,2.1333333333333333,1.8666666666666667,H,1.0,0.9333333333333333,18.333333333333332,15.733333333333333,6.4,5.933333333333334,7.066666666666666,12.2,9.266666666666667,5.866666666666666,1.3333333333333333,2.066666666666667,0.06666666666666667,0.0,0.6,0.5333333333333333,1.0
140,19/12/2018,Freiburg,Hannover,1.2666666666666666,1.0666666666666667,D,0.6,0.4666666666666667,12.133333333333333,11.066666666666666,4.666666666666667,3.933333333333333,11.133333333333333,11.266666666666667,3.6666666666666665,4.533333333333333,1.4,2.066666666666667,0.06666666666666667,0.2,0.26666666666666666,0.13333333333333333,0.0
141,19/12/2018,Mainz,Ein Frankfurt,0.9333333333333333,2.1333333333333333,D,0.3333333333333333,0.8,14.0,12.266666666666667,4.4,4.6,11.666666666666666,11.6,4.533333333333333,5.533333333333333,1.7333333333333334,1.7333333333333334,0.0,0.13333333333333333,0.3333333333333333,0.5333333333333333,0.0
142,19/12/2018,Schalke 04,Leverkusen,1.0666666666666667,1.4,A,0.2,0.6666666666666666,12.666666666666666,14.533333333333333,4.0,4.8,12.533333333333333,10.933333333333334,5.0,5.333333333333333,2.2,1.6,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.3333333333333333,0.0
143,19/12/2018,Werder Bremen,Hoffenheim,1.6666666666666667,2.0,D,0.7333333333333333,0.4666666666666667,14.0,17.466666666666665,5.0,6.6,11.066666666666666,12.666666666666666,5.066666666666666,5.4,2.1333333333333333,1.8,0.13333333333333333,0.0,0.4,0.4,0.0
144,21/12/2018,Dortmund,M'gladbach,2.625,2.1875,H,0.9375,0.625,12.75,14.375,5.3125,5.0,8.25,8.5625,4.875,5.875,1.25,1.25,0.0625,0.0,0.75,0.625,1.0
145,22/12/2018,Ein Frankfurt,Bayern Munich,2.125,2.0625,A,0.875,0.9375,12.25,17.8125,4.5625,6.25,11.8125,7.1875,5.3125,9.0,1.8125,1.375,0.125,0.125,0.5,0.625,0.0
146,22/12/2018,Hannover,Fortuna Dusseldorf,1.0625,1.125,A,0.5,0.3125,11.5,13.0,3.875,5.125,11.4375,11.75,4.375,4.3125,2.0625,2.0,0.1875,0.0,0.125,0.25,0.0
147,22/12/2018,Leverkusen,Hertha,1.4375,1.5625,H,0.75,0.875,14.125,11.9375,4.8125,4.625,11.4375,12.375,5.0625,4.625,1.75,2.125,0.0625,0.0625,0.375,0.375,1.0
148,22/12/2018,Nurnberg,Freiburg,0.875,1.25,A,0.1875,0.625,9.875,12.25,3.0,4.8125,11.3125,11.25,4.5,3.75,1.875,1.3125,0.125,0.0625,0.125,0.25,0.0
149,22/12/2018,RB Leipzig,Werder Bremen,1.75,1.625,H,0.875,0.6875,15.25,14.75,5.6875,5.0,12.6875,10.8125,5.8125,5.125,2.0625,2.0,0.0625,0.125,0.5,0.375,1.0
150,22/12/2018,Stuttgart,Schalke 04,0.6875,1.0625,A,0.1875,0.25,10.4375,13.0,2.5625,4.0,9.4375,12.625,5.0,5.125,1.875,2.3125,0.125,0.125,0.25,0.25,0.0
151,23/12/2018,Augsburg,Wolfsburg,1.4375,1.5,A,0.625,0.5625,15.3125,12.4375,5.375,4.6875,13.875,10.625,5.25,5.375,1.875,2.25,0.0,0.0,0.1875,0.4375,0.0
152,23/12/2018,Hoffenheim,Mainz,1.9375,1.0,D,0.5,0.4375,17.25,14.1875,6.4375,4.5,12.6875,11.75,5.25,4.4375,1.75,1.8125,0.0,0.0,0.375,0.3125,0.0
153,18/01/2019,Hoffenheim,Bayern Munich,1.8823529411764706,2.1176470588235294,A,0.5294117647058824,0.9411764705882353,17.88235294117647,17.294117647058822,6.470588235294118,6.294117647058823,12.588235294117647,7.0,5.470588235294118,8.705882352941176,1.7058823529411764,1.3529411764705883,0.0,0.11764705882352941,0.35294117647058826,0.6470588235294118,0.0
154,19/01/2019,Augsburg,Fortuna Dusseldorf,1.4705882352941178,1.1176470588235294,A,0.5882352941176471,0.29411764705882354,15.0,13.0,5.294117647058823,5.176470588235294,13.764705882352942,12.176470588235293,5.117647058823529,4.411764705882353,1.8823529411764706,2.0588235294117645,0.0,0.0,0.17647058823529413,0.29411764705882354,0.0
155,19/01/2019,Ein Frankfurt,Freiburg,2.0,1.2352941176470589,H,0.8235294117647058,0.6470588235294118,12.117647058823529,11.941176470588236,4.470588235294118,4.705882352941177,11.647058823529411,11.529411764705882,5.176470588235294,3.7058823529411766,1.8235294117647058,1.411764705882353,0.11764705882352941,0.058823529411764705,0.47058823529411764,0.29411764705882354,1.0
156,19/01/2019,Hannover,Werder Bremen,1.0,1.6470588235294117,A,0.47058823529411764,0.6470588235294118,11.823529411764707,14.764705882352942,3.823529411764706,5.0588235294117645,11.588235294117647,10.705882352941176,4.352941176470588,5.0588235294117645,2.0588235294117645,1.8823529411764706,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.35294117647058826,0.0
157,19/01/2019,Leverkusen,M'gladbach,1.5294117647058822,2.1176470588235294,A,0.8235294117647058,0.6470588235294118,14.176470588235293,13.705882352941176,4.9411764705882355,4.823529411764706,10.941176470588236,8.764705882352942,5.0,5.647058823529412,1.6470588235294117,1.2352941176470589,0.058823529411764705,0.0,0.4117647058823529,0.5882352941176471,0.0
158,19/01/2019,RB Leipzig,Dortmund,1.8235294117647058,2.588235294117647,A,0.9411764705882353,0.9411764705882353,15.0,12.705882352941176,5.647058823529412,5.235294117647059,12.823529411764707,8.058823529411764,5.705882352941177,4.823529411764706,2.0588235294117645,1.1764705882352942,0.058823529411764705,0.058823529411764705,0.5294117647058824,0.7647058823529411,0.0
159,19/01/2019,Stuttgart,Mainz,0.7058823529411765,1.0,A,0.17647058823529413,0.47058823529411764,10.823529411764707,14.058823529411764,2.7058823529411766,4.529411764705882,9.411764705882353,11.647058823529411,4.823529411764706,4.294117647058823,1.9411764705882353,1.7058823529411764,0.11764705882352941,0.0,0.23529411764705882,0.29411764705882354,0.0
160,20/01/2019,Nurnberg,Hertha,0.8235294117647058,1.5294117647058822,A,0.17647058823529413,0.8823529411764706,10.235294117647058,12.0,3.0,4.823529411764706,11.588235294117647,12.352941176470589,4.9411764705882355,4.647058823529412,1.8823529411764706,2.0588235294117645,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.0
161,20/01/2019,Schalke 04,Wolfsburg,1.1764705882352942,1.588235294117647,H,0.29411764705882354,0.6470588235294118,13.117647058823529,12.647058823529411,4.117647058823529,4.705882352941177,12.882352941176471,10.647058823529411,5.117647058823529,5.294117647058823,2.4705882352941178,2.2941176470588234,0.11764705882352941,0.0,0.29411764705882354,0.47058823529411764,1.0
162,25/01/2019,Hertha,Schalke 04,1.6111111111111112,1.2222222222222223,D,0.8888888888888888,0.3333333333333333,12.222222222222221,13.5,5.0,4.166666666666667,12.166666666666666,12.777777777777779,4.611111111111111,5.055555555555555,2.0,2.388888888888889,0.05555555555555555,0.1111111111111111,0.3888888888888889,0.3333333333333333,0.0
163,26/01/2019,Dortmund,Hannover,2.5,0.9444444444444444,H,0.9444444444444444,0.4444444444444444,12.444444444444445,11.722222222222221,5.166666666666667,3.6666666666666665,8.11111111111111,11.88888888888889,4.944444444444445,4.5,1.2222222222222223,2.111111111111111,0.05555555555555555,0.16666666666666666,0.7777777777777778,0.1111111111111111,1.0
164,26/01/2019,Freiburg,Hoffenheim,1.2222222222222223,1.8333333333333333,A,0.6111111111111112,0.5,12.444444444444445,17.61111111111111,4.833333333333333,6.388888888888889,11.333333333333334,12.61111111111111,3.7777777777777777,5.277777777777778,1.3888888888888888,1.7777777777777777,0.05555555555555555,0.0,0.2777777777777778,0.3333333333333333,0.0
165,26/01/2019,Mainz,Nurnberg,1.1111111111111112,0.8333333333333334,H,0.5555555555555556,0.2222222222222222,14.055555555555555,10.444444444444445,4.5,3.0,11.88888888888889,11.666666666666666,4.5,4.888888888888889,1.7222222222222223,1.8888888888888888,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,1.0
166,26/01/2019,M'gladbach,Augsburg,2.0555555555555554,1.4444444444444444,H,0.6666666666666666,0.5555555555555556,13.333333333333334,14.88888888888889,4.722222222222222,5.333333333333333,9.055555555555555,13.722222222222221,5.5,5.111111111111111,1.2777777777777777,1.9444444444444444,0.0,0.0,0.6111111111111112,0.16666666666666666,1.0
167,26/01/2019,Werder Bremen,Ein Frankfurt,1.6111111111111112,2.0555555555555554,D,0.6666666666666666,0.9444444444444444,15.222222222222221,11.944444444444445,5.5,4.444444444444445,11.166666666666666,11.722222222222221,5.222222222222222,5.166666666666667,1.8333333333333333,1.8333333333333333,0.1111111111111111,0.1111111111111111,0.3888888888888889,0.5,0.0
168,26/01/2019,Wolfsburg,Leverkusen,1.5555555555555556,1.4444444444444444,A,0.6666666666666666,0.7777777777777778,12.61111111111111,14.61111111111111,4.722222222222222,5.222222222222222,10.333333333333334,10.833333333333334,5.333333333333333,5.277777777777778,2.1666666666666665,1.6111111111111112,0.0,0.05555555555555555,0.4444444444444444,0.3888888888888889,0.0
169,27/01/2019,Bayern Munich,Stuttgart,2.1666666666666665,0.7777777777777778,H,1.0,0.16666666666666666,17.5,11.777777777777779,6.444444444444445,3.0,7.111111111111111,9.38888888888889,8.555555555555555,5.277777777777778,1.3888888888888888,1.9444444444444444,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.2222222222222222,1.0
170,27/01/2019,Fortuna Dusseldorf,RB Leipzig,1.1666666666666667,1.7222222222222223,A,0.3333333333333333,0.8888888888888888,12.88888888888889,14.833333333333334,5.055555555555555,5.611111111111111,12.0,12.777777777777779,4.333333333333333,5.722222222222222,2.0,2.111111111111111,0.0,0.05555555555555555,0.3333333333333333,0.5,0.0
171,01/02/2019,Hannover,RB Leipzig,0.9473684210526315,1.8421052631578947,A,0.42105263157894735,1.0,11.68421052631579,14.68421052631579,3.6315789473684212,5.7894736842105265,11.789473684210526,12.68421052631579,4.421052631578948,5.526315789473684,2.0526315789473686,2.0,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.5263157894736842,0.0
172,02/02/2019,Ein Frankfurt,Dortmund,2.0526315789473686,2.6315789473684212,D,0.9473684210526315,0.9473684210526315,11.736842105263158,12.736842105263158,4.421052631578948,5.368421052631579,11.631578947368421,8.052631578947368,5.052631578947368,5.0,1.8421052631578947,1.2105263157894737,0.10526315789473684,0.05263157894736842,0.47368421052631576,0.7894736842105263,0.0
173,02/02/2019,Hertha,Wolfsburg,1.631578947368421,1.4736842105263157,A,0.9473684210526315,0.631578947368421,12.157894736842104,12.473684210526315,4.947368421052632,4.684210526315789,12.31578947368421,10.31578947368421,4.526315789473684,5.315789473684211,2.0,2.3157894736842106,0.05263157894736842,0.0,0.3684210526315789,0.42105263157894735,0.0
174,02/02/2019,Hoffenheim,Fortuna Dusseldorf,1.9473684210526316,1.105263157894737,D,0.5263157894736842,0.3157894736842105,17.526315789473685,12.736842105263158,6.631578947368421,4.7894736842105265,12.68421052631579,11.947368421052632,5.052631578947368,4.526315789473684,1.7894736842105263,1.9473684210526316,0.0,0.0,0.3684210526315789,0.3157894736842105,0.0
175,02/02/2019,Leverkusen,Bayern Munich,1.5263157894736843,2.263157894736842,H,0.7894736842105263,1.0,15.052631578947368,17.57894736842105,5.684210526315789,6.421052631578948,11.0,7.2105263157894735,5.315789473684211,8.526315789473685,1.6842105263157894,1.368421052631579,0.05263157894736842,0.10526315789473684,0.42105263157894735,0.6842105263157895,1.0
176,02/02/2019,Nurnberg,Werder Bremen,0.8421052631578947,1.631578947368421,D,0.2631578947368421,0.6842105263157895,10.31578947368421,15.368421052631579,3.0,5.684210526315789,11.894736842105264,11.157894736842104,4.894736842105263,5.368421052631579,1.8421052631578947,1.9473684210526316,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.3684210526315789,0.0
177,02/02/2019,Schalke 04,M'gladbach,1.263157894736842,2.0526315789473686,A,0.42105263157894735,0.631578947368421,13.526315789473685,13.368421052631579,4.315789473684211,4.7894736842105265,12.631578947368421,9.052631578947368,5.105263157894737,5.421052631578948,2.3157894736842106,1.3157894736842106,0.10526315789473684,0.0,0.3157894736842105,0.631578947368421,0.0
178,03/02/2019,Augsburg,Mainz,1.368421052631579,1.1578947368421053,H,0.5263157894736842,0.5789473684210527,14.31578947368421,14.368421052631579,5.105263157894737,4.473684210526316,13.789473684210526,11.894736842105264,4.842105263157895,4.526315789473684,2.0526315789473686,1.7894736842105263,0.0,0.0,0.15789473684210525,0.3684210526315789,1.0
179,03/02/2019,Stuttgart,Freiburg,0.7894736842105263,1.263157894736842,D,0.21052631578947367,0.631578947368421,11.526315789473685,12.842105263157896,2.9473684210526314,5.0,9.368421052631579,11.631578947368421,5.052631578947368,3.8947368421052633,1.894736842105263,1.3157894736842106,0.10526315789473684,0.05263157894736842,0.21052631578947367,0.2631578947368421,0.0
180,08/02/2019,Mainz,Leverkusen,1.1,1.6,A,0.55,0.75,13.95,14.85,4.25,5.6,11.8,11.1,4.45,5.4,1.75,1.75,0.0,0.05,0.35,0.45,0.0
181,09/02/2019,Bayern Munich,Schalke 04,2.2,1.2,H,1.0,0.4,17.55,13.3,6.4,4.15,7.5,12.45,8.3,4.9,1.4,2.25,0.1,0.15,0.65,0.3,1.0
182,09/02/2019,Dortmund,Hoffenheim,2.55,1.9,D,0.95,0.55,12.75,17.25,5.3,6.5,7.95,13.15,4.95,5.05,1.25,1.85,0.05,0.0,0.75,0.35,0.0
183,09/02/2019,Freiburg,Wolfsburg,1.3,1.45,D,0.65,0.6,13.0,12.25,4.95,4.65,11.5,10.4,4.1,5.4,1.25,2.25,0.05,0.0,0.25,0.45,0.0
184,09/02/2019,Hannover,Nurnberg,0.9,0.85,H,0.4,0.25,11.35,10.35,3.5,2.95,11.9,12.15,4.2,4.8,2.05,1.95,0.15,0.1,0.1,0.1,1.0
185,09/02/2019,M'gladbach,Hertha,2.05,1.55,A,0.6,0.9,13.5,12.1,5.0,4.9,9.0,12.65,5.45,4.45,1.35,2.05,0.0,0.05,0.65,0.35,0.0
186,09/02/2019,RB Leipzig,Ein Frankfurt,1.9,2.0,D,1.0,0.95,14.9,11.75,5.9,4.55,12.9,11.8,5.6,5.1,2.0,1.85,0.05,0.1,0.55,0.45,0.0
187,10/02/2019,Fortuna Dusseldorf,Stuttgart,1.1,0.85,H,0.3,0.2,12.5,11.8,4.85,3.0,11.95,9.3,4.55,5.15,2.05,2.05,0.0,0.15,0.3,0.2,1.0
188,10/02/2019,Werder Bremen,Augsburg,1.6,1.45,H,0.65,0.6,15.1,14.55,5.55,5.25,11.45,14.0,5.45,4.95,1.9,1.95,0.1,0.0,0.35,0.2,1.0
189,15/02/2019,Augsburg,Bayern Munich,1.380952380952381,2.238095238095238,A,0.5714285714285714,1.0476190476190477,14.476190476190476,17.523809523809526,5.142857142857143,6.285714285714286,13.904761904761905,7.523809523809524,4.809523809523809,8.238095238095237,1.9047619047619047,1.380952380952381,0.0,0.09523809523809523,0.19047619047619047,0.6666666666666666,0.0
190,16/02/2019,Hertha,Werder Bremen,1.619047619047619,1.7142857142857142,D,0.9047619047619048,0.7619047619047619,12.047619047619047,14.904761904761905,4.857142857142857,5.523809523809524,12.571428571428571,11.142857142857142,4.476190476190476,5.333333333333333,2.0476190476190474,1.8095238095238095,0.047619047619047616,0.09523809523809523,0.38095238095238093,0.38095238095238093,0.0
